Using default cache: /tmp/krb5cc_1000
Using principal: ai/holmes-mm-c1@YX.HZ.NETEASE.COM
Using keytab: /etc/ai.keytab
Authenticated to Kerberos v5
07/17/2020 16:44:48 - WARNING - __main__ -   device: cuda, n_gpu: 2,
07/17/2020 16:44:48 - INFO - __main__ -   loading vocab
07/17/2020 16:44:48 - INFO - __main__ -   loading embedding
07/17/2020 16:44:52 - INFO - __main__ -   Training parameters Namespace(adam_epsilon=1e-08, attention_dropout_prob=0.2, cnn_filter_sizes=[1, 2, 3], cnn_num_filters=200, data_dir='/data/wangzhipeng05/DAMM_data/data', device=device(type='cuda'), do_eval=True, do_lower_case=True, do_test=True, do_train=True, embedding_dropout_prob=0.2, embedding_size=300, eval_steps=200, fix_embedding=True, gradient_accumulation_steps=1, hidden_dropout_prob=0.2, hidden_size=300, intermediate_size=2048, labels=['[', '0', ',', '1', ',', '2', ']'], learning_rate=0.0001, logger=<Logger __main__ (INFO)>, logging_steps=100, lr_decay_rate=0.95, lr_decay_steps=40000, max_grad_norm=1.0, max_seq_length_a=32, max_seq_length_b=32, max_steps=-1, min_learning_rate=1e-07, n_gpu=2, no_cuda=False, norm_eps=1e-12, num_attention_heads=6, num_encoder_layers=2, num_hidden_layers=4, num_last_selfatt_layers=2, num_train_epochs=50, output_dir='/model/wangzhipeng05/DAMM_output/snli', per_gpu_eval_batch_size=256, per_gpu_test_batch_size=256, per_gpu_train_batch_size=256, save_steps=500, seed=42, task='snli', use_smooth=False, vocab_size=100000, warmup_steps=0, weight_decay=0.01)
07/17/2020 16:44:53 - INFO - __main__ -   Writing example 0/549367
07/17/2020 16:44:53 - INFO - __main__ -   Writing example 10000/549367
07/17/2020 16:44:54 - INFO - __main__ -   Writing example 20000/549367
07/17/2020 16:44:54 - INFO - __main__ -   Writing example 30000/549367
07/17/2020 16:44:54 - INFO - __main__ -   Writing example 40000/549367
07/17/2020 16:44:54 - INFO - __main__ -   Writing example 50000/549367
07/17/2020 16:44:55 - INFO - __main__ -   Writing example 60000/549367
07/17/2020 16:44:55 - INFO - __main__ -   Writing example 70000/549367
07/17/2020 16:44:55 - INFO - __main__ -   Writing example 80000/549367
07/17/2020 16:44:55 - INFO - __main__ -   Writing example 90000/549367
07/17/2020 16:44:55 - INFO - __main__ -   Writing example 100000/549367
07/17/2020 16:44:56 - INFO - __main__ -   Writing example 110000/549367
07/17/2020 16:44:56 - INFO - __main__ -   Writing example 120000/549367
